sources,id,description,date,location,latitude,longitude,graphic,associations,time
"['src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604', 'src601', 'src602', 'src603', 'src604']",24X57T,"Civilian truck reporerted attacked with the fpv drone, driver injured.",03/30/2025,Rodynske (Donetsk oblast),48.35384,37.2027,TRUE,['asc1'],00:00
"['src605', 'src606', 'src607', 'src608']",IOG3IX,"Aftermath of reported shelling, residential buildings damaged.",03/30/2025,Pokrovsk (Donetsk oblast),48.281639,37.146747,FALSE,"['asc1', 'asc7']",00:00
"['src609', 'src610', 'src611', 'src612', 'src613', 'src614', 'src615', 'src616', 'src617']",N06CT8,Aftermath of reported residential area shelling.,03/30/2025,Kupiansk (Kharkiv region),49.69761,37.597114,FALSE,['asc1'],00:00
"['src618', 'src619', 'src620', 'src621', 'src622', 'src623', 'src624', 'src625', 'src626', 'src627', 'src628']",7I21L0,Industrial buildings reported damaged as a result of drones attack.,03/31/2025,Kharkiv,50.033626,36.283164,FALSE,['asc4'],00:00
"['src629', 'src630', 'src631', 'src632']",WOU49G,Firefighters' facilities and trucks reported damaged as a result of attack.,03/31/2025,Bilozerske (Donetsk oblast),48.536816,37.05671,FALSE,['asc15'],00:00
"['src633', 'src634', 'src635', 'src636', 'src637', 'src638', 'src639', 'src640']",FO5CWJ,Children’s dental hospital damaged by strike. ,03/01/2025,Kharkiv,50.007065,36.234834,FALSE,"['asc5', 'asc3', 'asc11']",00:00
"['src641', 'src642']",9A8VK4,Commercial and residential area damaged by strike. ,02/28/2025,"Kharkiv, [Klas shop]",50.002087,36.218613,FALSE,"['asc7', 'asc11']",00:00
"['src643', 'src644', 'src3', 'src4', 'src645', 'src7', 'src646', 'src647', 'src6']",7T9H90,Part of a football training facility damaged by a strike.,02/28/2025,Odessa,46.34517,30.692778,FALSE,"['asc10', 'asc11']",00:00
"['src648', 'src649', 'src650', 'src651', 'src652', 'src653', 'src654']",K6HG5D,Residential area heavily damaged by strike.,02/28/2025,Zaporozhye,47.825663,35.237681,FALSE,"['asc1', 'asc6']",00:00
['src655'],HMP89P,Printing press building heavily damaged by strike.,02/27/2025,Kherson,46.647716,32.632874,FALSE,"['asc4', 'asc11']",00:00
['src656'],A3QPBQ,Residential area damaged by strikes.,02/21/2025,Horlivka,48.339396,37.965888,FALSE,"['asc10', 'asc11']",00:00
"['src657', 'src658']",QZYZ92,House destroyed and two people wounded as a result of an airstrike.,02/21/2025,Zolochiv (Kharkiv oblast),50.269946,35.986363,TRUE,"['asc1', 'asc17']",00:00
"['src659', 'src660']",76064B,"Buses damaged, reportedly after strike by UAV.",02/14/2025,Horlivka,48.316831,37.967308,FALSE,"['asc2', 'asc6']",00:00
"['src661', 'src662', 'src663', 'src664']",LGH5QB,"Boarding school destroyed, reportedly during preparations for evacuating civilians.",02/01/2025,"Sudzha
",51.190139,35.274706,FALSE,"['asc3', 'asc11']",00:00
"['src665', 'src666', 'src667', 'src668', 'src669', 'src670', 'src671', 'src672', 'src673', 'src674', 'src675', 'src676', 'src677', 'src678', 'src679']",MCF9LU,"14 people reported killed, including one child, and 20 injured, including two children, after residential area heavily damaged by strike. ",02/01/2025,Poltava,49.603458,34.496363,TRUE,"['asc1', 'asc18']",00:00
"['src680', 'src681', 'src682', 'src683']",L6N282,Two women reported injured after enter of city hit by strike. ,01/31/2025,"Odessa, Bristol Hotel",46.481393,30.743031,FALSE,"['asc7', 'asc11']",00:00
"['src684', 'src685', 'src686', 'src687', 'src688', 'src689', 'src690', 'src691', 'src692']",58WGRE,One person killed and one person injured as a result of reported city center shelling.,03/27/2025,Kherson,46.654859,32.606315,TRUE,['asc1'],00:00
['src693'],QS2N43,Church damaged as a result or reported shelling.,03/24/2025,"Sudzha, Russia",51.193837,35.269648,FALSE,['asc13'],00:00
"['src694', 'src695', 'src696', 'src697', 'src698', 'src699', 'src700', 'src701', 'src702']",OXV0XS,"Air strike on the city center. dozens reported injured including children, school and residential buildings damages.",03/24/2025,Sumy,50.925004,34.786551,TRUE,"['asc1', 'asc3']",00:00
['src703'],SBAS3N,School reported damaged as a result of reported drones attack.,03/24/2025,Novoivanivka (Zaporizhzhia oblast),47.793503,35.642273,FALSE,['asc3'],00:00
"['src704', 'src705']",HG1XU0,Petrol station reportedly damaged by loitering munition strike.,03/21/2025,Okhtyrka (Sumy oblast),50.304454,34.905933,FALSE,['asc7'],00:00
"['src706', 'src707', 'src708', 'src709', 'src710', 'src711', 'src712', 'src713', 'src714']",74C8S6,Nebesnoi Avenue commercial area very heavily damaged by strike.,03/21/2025,Odesa,46.382671,30.704535,FALSE,['asc7'],00:00
"['src715', 'src716', 'src717', 'src718', 'src719']",JGLJGN,School damaged as a result of a strike.,03/21/2025,"Korabelny district, Kherson",46.619556,32.585632,FALSE,['asc3'],00:00
"['src720', 'src721', 'src722', 'src723']",Q2NXX3,At least one child injured after strike impacted residential area.,03/21/2025,"Zaporizhia district, Sichemo",47.771915,35.14317,FALSE,['asc1'],00:00
"['src724', 'src725']",JUF44C,Cultural center damaged after loitering munition strike.,03/21/2025,"Velyka Babka, Chuguyiv district, Kharkiv",49.983747,36.743871,FALSE,['asc10'],00:00
"['src726', 'src727']",BIUZNV,"The moment of strike not far from the hypermarket ""epicentr"".",03/20/2025,Odesa,46.391826,30.705917,FALSE,['asc7'],00:00
"['src728', 'src729', 'src730', 'src731', 'src732', 'src733', 'src734', 'src735']",CR6RTO,Hypermarket and what appears to be other shopping facilities on fire as a result of reported drones attack.,03/20/2025,Odesa ,46.387838,30.705849,FALSE,['asc7'],00:00
"['src736', 'src737', 'src738']",DV6M2E,A trolley bus hit injuring one person.,03/12/2025,Kryvyi Rih,47.911685,33.424768,TRUE,"['asc2', 'asc15']",00:00
"['src739', 'src740', 'src741', 'src742']",YMJS0S,"The aftermath of the shelling by reported smerch missile. at least one person killed and two wounded reported. a warehouse, residential building and a power line were damaged.",03/19/2025,Kostiantynivka (Donetsk oblast),48.500601,37.706607,TRUE,"['asc1', 'asc7']",00:00
"['src743', 'src744', 'src745', 'src746', 'src747']",Q8I94T,Kindergarten building damaged as a result of reported night attack.,03/17/2025,"Nova Dofinivka, Odesa region",46.581716,30.902965,FALSE,['asc3'],00:00
['src748'],475Z5M,Industrial building damaged as a result of reported drone attack.,03/17/2025,Kamʼyana Yaruga (Kharkiv oblast),49.881383,36.60596,FALSE,['asc4'],00:00
"['src749', 'src750', 'src751', 'src752']",06977E,Commercial and residential buildings damaged as a result of reported shelling.,03/17/2025,Pokrovsk (Dometsk oblast),48.26613,37.180374,FALSE,"['asc1', 'asc7']",00:00
['src753'],U0TYCN,Aftermath of reported drones attack.,03/17/2025,"Belgorod, Russia",50.574004,36.56868,FALSE,['asc7'],00:00
['src754'],TI9P3X,Impact crater visible after a drone strike close to a multi-storey residential building.,03/11/2025,"Horlivka, Donetsk region",48.315676,37.969668,FALSE,['asc1'],00:00
"['src755', 'src756', 'src757', 'src758', 'src759']",BVMNCE,A flat damaged following a reported drone strike.,03/11/2025,"Ramenskoye, Moscow region",55.579244,38.217639,FALSE,['asc1'],00:00
"['src760', 'src761']",9SY3DM,A multi-storey residential building sustained extensive damage following a reported strike.,03/11/2025,Pokrovsk,48.280852,37.173916,FALSE,['asc1'],00:00
"['src762', 'src763', 'src764']",6XEJ0J,A vehicle damaged following a drone strike.,03/10/2025,Kherson,46.657181,32.650398,FALSE,"['asc2', 'asc7']",00:00
['src765'],86CSIS,Residential building damaged as a result of reported attack of the outskirts of the city.,03/12/2025,Odesa,46.419273,30.750446,FALSE,['asc1'],00:00
"['src766', 'src767', 'src768']",0OGLIW,Aftermath of the reported shelling to what appears to be a residential area.,03/07/2025,"Mykolaiv
Миколаївка
Oblast Donezk",48.84783,37.764294,FALSE,['asc1'],00:00
"['src769', 'src770']",6CQ22X,"Reported mass drone attack on critical infrastructure, a commercial building is on fire.",03/07/2025,,46.515141,30.72459,FALSE,"['asc7', 'asc17']",00:00
"['src771', 'src772', 'src770']",O6FRT2,"Reported moment of strike of a ""shahed"" drone into a car and a commercial building next to a fuel station.",03/07/2025,Odesa,46.517125,30.723348,FALSE,"['asc2', 'asc7', 'asc6']",00:00
"['src773', 'src774', 'src775', 'src776', 'src777', 'src778']",85ZE8N,"As a result of reported triple shelling at least 5 people killed and 15 injured, residential buildings damaged.",03/07/2025,"Dobropillya, Donetsk",48.465453,37.082086,FALSE,"['asc1', 'asc7']",00:00
"['src779', 'src780', 'src781', 'src782', 'src783', 'src784', 'src785', 'src786', 'src787']",XQ6DXE,"Severely damaged residential building after reported strike. 2 reportedly killed and several injured, including 2 children.",02/19/2025,Kherson,46.651889,32.611,FALSE,"['asc1', 'asc17']",00:00
"['src788', 'src789', 'src790', 'src791', 'src792']",CQF1A5,Damaged residential building after reported drone strike.,02/19/2025,Odesa,46.513983,30.722196,FALSE,"['asc1', 'asc6']",00:00
"['src793', 'src794', 'src795', 'src796', 'src797', 'src798', 'src799']",48MH5H,Strike on the Chernobyl Nuclear Power Plant.,02/14/2025,Chernobyl (Kyiv oblast),51.390123,30.097372,FALSE,"['asc4', 'asc11']",00:00
"['src800', 'src801']",GBTWQU,Burning truck after reported drone strike.,02/19/2025,,48.097056,37.580889,FALSE,"['asc2', 'asc6']",00:00
"['src802', 'src20', 'src803', 'src804', 'src805', 'src806', 'src27']",VN79GG,Severely damaged kindergarten.,02/19/2025,Odesa,46.399282,30.710345,FALSE,"['asc3', 'asc11']",00:00
"['src807', 'src808', 'src809', 'src810', 'src811']",NX8QV5,Severely damaged children's hospital after reported drone strike.,02/19/2025,Odesa,46.398318,30.712258,FALSE,"['asc5', 'asc6']",00:00
['src812'],98QMAL,Damaged Thermal Power Plant after reported strike,01/19/2025,"Sloviansk, Donetsk Oblast",48.8704,37.761679,FALSE,"['asc1', 'asc11']",00:00
['src813'],BIYYRL,Residential edifice damaged after reported drone strike.,01/19/2025,"Cheremoshnoye, Belgorod Oblast",50.383788,36.49242,FALSE,"['asc1', 'asc6']",00:00
"['src814', 'src815', 'src816', 'src817']",F0X79Z,Residential buildings damaged as a result of the reported night shelling.,02/24/2025,Hlukhiv (Sumy oblast),51.70005,33.898864,FALSE,"['asc1', 'asc11']",00:00
['src818'],15KPBH,Damaged industrial plant after reported strike.,02/05/2025,Udachne,48.258321,36.992238,FALSE,"['asc4', 'asc11']",00:00
['src819'],G9K3B8,Damaged vehicle and grocery store after reported drone strike.,02/05/2025,Horlivka,48.358237,38.031876,FALSE,"['asc7', 'asc2', 'asc6']",00:00
"['src820', 'src821']",PJX6BV,Aftermath of artillery shelling of the city of Marhanets.,02/17/2025,Marhanets (Dnipropetrovsk oblast),47.639121,34.627078,FALSE,"['asc1', 'asc7', 'asc3', 'asc9', 'asc19', 'asc20', 'asc21']",00:00
['src822'],8K9YSR,Damaged residential building after reported drone strike.,01/29/2025,"Razumnoye, Belgorod Oblast",50.520456,36.680713,FALSE,"['asc1', 'asc6']",00:00
"['src823', 'src824', 'src825', 'src826']",EYRMG3,Fire in the aftermath of the reported drone strike.,01/22/2025,Zaporizhzhia,47.830612,35.198098,FALSE,"['asc4', 'asc6']",00:00
['src827'],EW3CN7,Damaged Energy Company building after reported strike.,01/22/2025,Horlivka,48.307664,38.030308,FALSE,"['asc9', 'asc11']",00:00
['src828'],TFXNJ2,Damaged building after reported shelling.,01/22/2025,"Mykolaivka, Donetsk Oblast",48.855191,37.779726,FALSE,"['asc8', 'asc11']",00:00
"['src829', 'src830']",CALYLW,Damaged hospital and medical centre after reported shelling.,01/22/2025,Kakhovka,46.817533,33.488199,FALSE,"['asc5', 'asc11']",00:00
"['src831', 'src832', 'src833', 'src834', 'src835', 'src836']",GPUS8I,"Damaged buildings after reported rocket strike. 4 reportedly injured, 1 killed.",02/12/2025,Kyiv,50.491063,30.473656,TRUE,"['asc7', 'asc11']",00:00
['src837'],ARQ0QG,Upper floor of a multi-storey building is damaged following a reported strike. ,01/21/2025,"Yasnye Zori, Belgorod Oblast",50.369639,36.505039,FALSE,['asc1'],00:00
"['src838', 'src839', 'src840']",PU1WAL,An observatory damaged following a reported strike. ,01/21/2025,Kherson,46.64681,32.6289,FALSE,"['asc10', 'asc3']",00:00
"['src841', 'src842', 'src843']",E0ULFT,A multi-storey residential building on fire following a reported strike. ,01/21/2025,"Borodinskaya street, Smolensk",54.775272,32.008976,FALSE,['asc1'],00:00
"['src844', 'src845', 'src846', 'src847', 'src848', 'src849']",G9Z4LG,"Five people were killed (incl. pregnant woman), and dozens wounded (incl. children) in a reported Iskander-M attack on a residential area.",02/04/2025,Izjum,49.191982,37.278635,TRUE,"['asc9', 'asc1', 'asc14']",00:00
['src850'],L2YMTX,A postal service car damaged in a shelling.,02/06/2025,"Pokrovsk, Donetsk region",48.291825,37.210315,FALSE,['asc2'],00:00
"['src851', 'src852', 'src853', 'src854', 'src855', 'src856']",UOL2TO,A market destroyed in a drone attack.,02/06/2025,Kharkiv (Kyivskyi district),50.002709,36.305169,FALSE,['asc7'],00:00
"['src857', 'src858', 'src859', 'src860', 'src861', 'src862', 'src863']",MZIS0L,A 10-story residential building directly hit; several people killed and injured.,01/30/2025,Sumy,50.907086,34.842886,TRUE,"['asc1', 'asc6']",00:00
"['src864', 'src865']",3IPU6X,A large bomb crater visible in what appears to be a city centre. ,01/30/2025,"Kramatorsk, Donetsk region",48.740305,37.58068,FALSE,['asc8'],00:00
"['src866', 'src867', 'src868', 'src869']",UVPBMN,A lyceum destroyed in a shelling. ,01/29/2025,"Novopavlivka, Dnipropetrovsk region",48.135046,36.79166,FALSE,['asc3'],00:00
"['src870', 'src871']",6YPUKZ,A medical institution damaged in a reported drone attack.,01/30/2025,"Izmail, Odes'ka oblast",45.333913,28.830261,FALSE,"['asc5', 'asc6']",00:00
"['src872', 'src873']",H6A3LK,A gas station damaged in a shelling; one person severely injured.,01/30/2025,Kherson,46.650541,32.574904,TRUE,"['asc2', 'asc7']",00:00
['src874'],U00MQ7,University buildings reportedly damaged in a shelling.,01/23/2025,Zaporizhzhia,47.81919,35.183408,FALSE,['asc3'],00:00
"['src875', 'src876']",TUI70C,A museum building damaged in areported shelling.,01/23/2025,Zaporizhzhia,47.813702,35.183319,FALSE,['asc10'],00:00
"['src877', 'src878', 'src879', 'src880', 'src881', 'src882']",BPOQSW,A multi-story residential building damaged in a reported hit by a missile.,01/23/2025,Zaporizhzhia,47.818144,35.191175,FALSE,"['asc1', 'asc7']",00:00
"['src883', 'src884', 'src885']",XZ33YE,A sports facility reportedly hit by R-60 (Molniya); three people injured.,01/16/2025,Kharkiv,49.979483,36.261119,FALSE,['asc8'],00:00
"['src886', 'src887', 'src888', 'src889', 'src890', 'src891', 'src892']",WQ3GGR,One person reportedly killed and 17 injured following a strike that destroyed a multi-storey residential building. ,12/24/2024,"Kryvyi Rih, Dnipropetrovsk region 
",47.902154,33.338987,TRUE,['asc1'],00:00
"['src893', 'src894', 'src895', 'src896']",0TY0HR,A gas station on fire following a reported drone strike. ,12/24/2024,"Pokrovske, Nikopol district, Dnipropetrovsk region",47.614171,34.137257,FALSE,"['asc2', 'asc7']",00:00
['src897'],BYBCQT,A multi-storey residential building damaged following a reported strike. ,12/17/2024,"Pokrovsk, Donetsk region",48.262624,37.184916,FALSE,['asc1'],00:00
"['src898', 'src899']",O3SL3D,11 people reportedly injured following reported strikes on a residential area.,12/10/2024,"Zlatopil, Kharkiv region",49.384219,36.211366,FALSE,[],00:00
"['src900', 'src901', 'src902', 'src903', 'src904', 'src905']",SFSOTX,11 people reportedly killed and 22 injured following a strike on a hospital. ,12/10/2024,Zaporizhzhia,47.840124,35.123211,TRUE,['asc5'],00:00
"['src906', 'src907', 'src908']",8P9TR2,One person reportedly killed and three others injured following a reported strike on residential buildings. ,12/03/2024,"Kostyantynivka, Donetsk region",48.504821,37.683427,TRUE,"['asc1', 'asc2']",00:00
"['src909', 'src910', 'src911', 'src907', 'src912', 'src913']",XODIQN,A woman reportedly killed in a strike on a multi-storey residential building. ,12/03/2024,"Pokrovsk, Donetsk region",48.258855,37.184186,TRUE,['asc1'],00:00
"['src914', 'src915']",JQ7YCY,Strike impacted residential area and HGVs.,01/24/2025,Zelenivka (Kherson oblast),46.715473,32.668664,FALSE,"['asc1', 'asc2', 'asc11']",00:00
"['src916', 'src917', 'src918']",CY1WYP,Couple reportedly killed after strike on residential area.,01/24/2025,Brovary (Kyiv oblast),50.499533,30.751625,FALSE,"['asc1', 'asc11']",00:00
"['src919', 'src920', 'src921', 'src922', 'src923', 'src924', 'src925']",W10Q6O,"Residential building damaged and one man killed, reportedly after a strike by a loitering munition.",01/24/2025,Hlevakha (Kyiv oblast),50.255229,30.32495,TRUE,"['asc1', 'asc6']",00:00
